673.4751131,583.9547511,1058.153846,1063.049774,749.9457013,820.2081448,1465.565611,1292.39819,928.0090498,800.4524887,568.1900452,461.5746606,1047.239819,1301.457014,802.1357466,1023.520362,1125.384615,1147.538462,596.7873303,875.719457,868.162896,1050.470588,993.9638009,863.4570136,506.0633484,698.5067874,708.0180995,711.4932126,456.3800905,540.6515837,585.6289593,602.5972851,1714.126697,1713.248869,710.3619909,671.8552036,1599.502262,2173.131222,1052.615385,788.316742,1018.914027,922.7873303,1810.108597,2304.38914,1815.438914,1683.819005,2569.230769,2916.552036,1913.755656,1747.574661,1582.950226,1762.452489,1229.104072,1028.244344,824.8054298,863.0316742,1145.619437,1053.293645,2447.438808,2793.728401,1094.606335,1042.126697,1519.357382,1687.167337,2020.941177,2449.755656,1806.715131,1851.040923,1736.850338,1969.375225,1407.873529,1161.882578,1232.542889,1285.502165,1788.352941,2138.226244,1560.479638,1374.280543,2163.149321,2236.262443,1317.312217,1445.104072,1382.280543,1407.384615,1382.00905,1700.443439,927.0226244,749.5384615,583.076923,550.7873303,540.642534,537.6199095,959.4841629,1028.597285,733.6832579,642.561086,1125.565611,1101.99095,962.7058824,915.1312217
596.1538462,617.5475113,988.081448,1236.316742,773.3303168,761.1131222,1438.117647,1273.004525,1089.909502,1009.61991,680.1085973,496.7692308,1032.941177,1299.20362,1073.828054,952.2171946,1305.122172,979.9366516,582.5067873,840.280543,892.9230769,1021.031674,952.0723981,1026.171946,565.4660633,662.5520362,663.7104072,626.3167421,482.1809955,516.2262444,660.0904977,564.6244344,1918.660634,2079.420815,806.5972851,719.3574661,2014.063348,2307.746606,1117.176471,911.9728506,1019.927602,994.1809955,1987.357466,2413.755656,1918.081448,1757.058824,2669.565611,2891.819005,1965.438914,1608.986425,1548.877828,1825.140272,1162.434389,1054.443439,844.1809954,935.8823529,1042.751432,1128.579486,2425.511595,2628.090781,1141.447964,1419.683258,1469.737265,1551.411473,1981.628959,2220.253394,1780.153908,2026.362053,1248.759735,1891.429418,1393.484304,1084.144938,1147.61945,1251.881893,1575.104072,1926.208145,1522.38914,1433.031674,2028.859729,2347.321267,1530.751131,1361.683258,1396.036199,1326.579186,1428.959276,1569.330317,1052.533937,939.9366515,517.2760181,636.280543,583.5294118,516.7420815,1192.108597,1245.004525,707.3393665,800.6334841,1078.063348,1196.461539,861.5927602,959.3665159
595.438914,591.638009,1047.909502,1226.253394,756,874.2533936,1434.524887,1408.769231,1077.647059,1091.864253,624.5701357,555.5565611,1187.764706,1713.122172,932.3348416,904.6063348,1279.529412,1031.710407,588.1809955,967.4479638,898.6153846,874.4434389,974.8235294,1067.927602,711.7918552,553.6742081,864.9683258,658.0542987,556.4343892,575.6742082,634.4253394,548.2533937,1868.552036,2132.235294,846.9140271,759.9638009,2002.434389,2042.497738,912.117647,631.6199095,1065.429864,1033.683258,2064.977376,2434.742082,2085.936652,1677.574661,2714.253394,2790.823529,1791.058824,1538.80543,1531.737557,1752.081448,1165.402715,1098.208145,883.040724,1061.447964,894.1896961,1280.542637,2336.941159,2566.045231,1068.262443,1415.266968,1479.837475,1453.846525,2251.484163,2154.488688,1798.217155,1562.497698,1386.280525,1630.226227,1516.253018,1306.524511,1068.515532,1183.230464,1164.39819,1560.343891,1494.742082,1468.923077,1800.579186,2166.217195,1585.330317,1196.235294,1340.642534,1374.624434,1313.312217,1447.266968,1117.266968,1004.678733,729.5927602,707.9547511,614.5248869,528.6877828,1323.447964,1241.963801,948.8325792,775.4841629,1068.380091,1037.429864,718.479638,925.5837104
613.3484163,630.5158371,1103.375566,1022.253394,751.122172,843.0588235,1638.199095,1377.882353,1281.466063,1112.977376,681.6651584,487.9638009,1378.0181,1817.710407,984.39819,1016.886878,1206.434389,1176.859729,564.5067873,840.0904978,919.4841629,876.8054299,898.1357466,1092.190045,609.3755656,654.0180995,908.8687783,698.2171946,632.5701357,503.3846154,528.1085973,626.0995475,1947.746606,2135.674208,741.3936652,789.6742081,2038.461539,1676.859729,1014.280543,943.1493212,1069.312217,1117.484163,1965.954751,2605.656109,2007.520362,1684.352941,3211.366516,2784.80543,1740.914027,1515.095023,1457.411765,1474.561086,1281.366516,1093.239819,968.2352941,1050.361991,1073.16735,1321.656038,2204.524639,2408.714685,1128.923077,1284.226244,1175.819424,1518.163316,2357.447964,2413.61991,1605.484101,1899.782744,1619.919038,1318.552522,1716.959736,1398.326251,1027.547251,1260.995214,1167.19457,1428.733032,1481.140272,1535.067873,1929.746606,2022.624434,1473.085973,1413.013575,1331.076923,1318.850679,1261.837104,1481.348416,1000.968326,869.520362,715.5294117,686.8325792,647.4932127,532.9683258,1406.452489,1341.909502,1037.972851,785.8099548,999.9004525,1005.402715,704.6968326,882.9321267
465.2850679,588.4886878,1193.049774,1045.067873,871.8371041,873.7013575,1769.656109,1471.113122,1278.325792,1018.316742,635.7466063,522.0361991,1436.063348,1773.809955,1066.950226,1014.923077,1202.877828,1203.076923,639.3393665,839.7828054,1049.085973,855.8461538,890.1357467,1198.886878,685.4479638,641.8190045,989.6018099,768.9049774,570.9140272,435.3846154,565.9366515,615.8823529,1944.914027,2589.882353,508.5248869,678.4253393,2122.760181,1648.868778,946.6696832,1177.945701,1008.542986,1299.149321,1919.746606,2403.737557,2104.298643,1813.19457,3388.099548,2984.135747,1474.262443,1460.642534,1373.764706,1565.257919,1376.923077,1234.642534,916.1085973,911.7556561,1085.637673,1181.664823,2129.502696,2514.425772,1162.452489,1322.696833,1415.628707,1599.610608,2329.339367,2360.705882,1761.176338,1718.995343,1405.574303,1613.465705,1788.461888,1445.927951,1061.737786,1201.638239,1373.140272,1619.131222,1469.9819,1617.936652,1795.158371,1877.013575,1500.117647,1556.217195,1394.126697,1227.20362,1352.886878,1190.180996,877.3846154,797.1493213,665.9095023,820.4524887,700.5067874,534.2895928,1254.027149,1350.190045,990.3438914,655.8190045,952.8687783,874,705.3393665,801.8552037
454.6606335,509.6470588,1245.248869,1109.257919,912.443439,814.2443439,1947.18552,1492.81448,1220.533937,979.1855203,617.2669683,573.9457014,1472.904977,1593.167421,1080.696833,936.1266968,1394.488688,1196.470588,660.5520362,836.8506787,1140.081448,911.918552,988.9411764,1145.438914,732.8959276,825.9819004,977.3122172,769.638009,473.2579185,425.8914027,625.800905,503.9276018,1599.746606,2617.728507,733.0678733,748.8325792,2393.565611,1653.945701,1131.755656,1299.402715,1104.552036,1265.158371,1851.665158,2558.40724,2245.004525,2175.031674,3458.588235,2939.954751,1348.117647,1216.41629,1498.090498,1605.574661,1290.090498,1203.99095,845.2850679,876.8325792,1169.827869,1221.78262,2233.121801,2427.827683,1197.692308,1258.714932,1682.660863,1666.307922,2145.158371,2191.058824,1478.886467,1729.293707,1507.366892,1620.606711,1623.221415,1406.126392,948.1627236,1059.592588,1412.226244,1575.095023,1439.728507,1619.113122,1497.067873,1863.140272,1475.348416,1481.963801,1330.669683,1133.420815,1229.384615,1125.846154,842.2262444,802.642534,533.3393665,855.1040723,728.7782806,533.8280543,1231.21267,1155.728507,990.5248869,704.7330317,1049.665158,916.5158371,654.2895928,731.1583711
515.3393666,572.3348417,1087.493213,1154.904977,876.1085973,744.5248869,1877.167421,1507.049774,1238.027149,1197.393665,618.361991,511.6470589,1389.891403,1488.135747,1231.628959,984.5339366,1299.511312,1189.095023,633.6742081,805.520362,1089.773756,934.5972851,963.5475113,1115.61086,819.9909502,940.199095,984.923077,729.1583711,473.0950227,506.5701358,616.316742,575.9366515,1668.153846,2537.466063,640.8144797,723.2488688,2449.59276,1649.764706,1298.986425,1313.493213,1106.552036,1178.081448,2121.728507,2605.285068,2254.669683,2245.348416,3471.683258,2896.39819,1392.81448,1167.429864,1378.434389,1830.38914,1421.013575,1161.638009,839.8461539,922.0633484,1199.710217,1148.171756,2305.891549,2562.425485,1049.99095,1237.420815,1560.913873,1705.266814,2048.316742,2155.556561,1547.665596,1710.081885,1462.58797,1308.959011,1623.329924,1306.470195,1114.977009,999.7190903,1597.19457,1502.343891,1467.466063,1639.058824,1882.606335,1861.538462,1434.542986,1529.574661,1345.411765,1090.325792,1187.647059,1187.918552,850.4162896,822.7963801,529.5294118,787.3574661,701.7285068,499.2850678,1041.628959,1186.723982,1033.095023,686.7511312,1028.41629,912.6244344,659.3846154,752.9773756
510.923077,563.7466064,1103.873303,1241.764706,801.520362,707.7647059,1723.294118,1445.61086,1182.262443,1126.199095,531.2941176,458.1176471,1335.846154,1454.579186,1278.850679,1022.027149,1292.199095,1213.140272,538.7239819,786.877828,1007.692308,895.5746606,934.9954751,1087.447964,937.7104072,927.4479638,928.3529412,779.8190045,433.8914027,494.5882353,617.8914028,529.6199096,1808.217195,2619.239819,634.5248868,788.5520362,2557.710407,1616.932127,1499.20362,1325.040724,1049.357466,1160.452489,2062.678733,2682.316742,2241.402715,2432.217195,3569.031674,2794.678733,1378.00905,1226.832579,1430.099548,1848.40724,1351.837104,1179.375566,825.8642534,892.8054298,1121.167355,1067.990884,2319.068143,2501.059093,960.2171946,1260.298643,1527.990765,1842.108412,1980.914027,2113.067873,1777.620232,1722.054621,1347.674297,1349.810043,1627.457495,1263.140753,1075.294241,1014.099671,1641.538462,1455.737557,1354.162896,1666.470588,1958.651584,2025.791855,1497.384615,1531.348416,1284.108597,1177.230769,1195.402715,1032.280543,771.7737557,753.0045249,537.9276018,775.2036199,685.8099548,577.2307692,1015.927602,1202.108597,971.0678733,666.4886878,1018.262444,923.9909503,592.1809955,790.3529412
491.8461539,505.6199095,1083.99095,1170.380091,835.3846154,731.1131222,1705.891403,1350.325792,1135.728507,1201.076923,654.561086,456.5339366,1390.733032,1522.841629,1341.791855,1099.113122,1319.864253,1268.352941,550.0361991,1010.316742,1097.846154,917.7104073,958.2533937,1005.384615,913.0135747,822.0452489,982.959276,837.0950226,451.2669683,509.6923077,659.321267,429.0316742,2017.095023,2676.488688,705.438914,652.4162896,2419.674208,1786.742082,1573.095023,1364.162896,1116.316742,1164.588235,1925.538462,2801.954751,2181.366516,2599.285068,3472.027149,2603.701357,1566.144796,1381.819005,1462.533937,1834.80543,1433.393665,1223.936652,716.7692308,816.642534,1105.810017,1057.538523,2326.144584,2481.692096,1113.936652,1263.981901,1562.89583,1727.764609,2014.986425,1975.429864,1704.507136,1602.054648,1366.74247,1512.950615,1559.176877,1289.502669,1018.027445,1098.62473,1547.411765,1070.208145,1284.334842,1590.343891,1657.61991,1866.678733,1312.588235,1408.144796,1174.778281,1308.108597,1157.945701,1189.493213,840.081448,754.561086,531.1040724,810.1266968,750.8778281,585.7556561,1050.742082,1144.968326,970.9864254,617.4208145,1019.918552,951.4751131,596.9683258,802.2352942
475.520362,470.0633484,1138.180996,984.7511312,878.9411765,667.1583711,1658.316742,1267.665158,1175.149321,1175.18552,659.9728507,463.6561086,1466.171946,1651.457014,1428.090498,1230.280543,1222.769231,1311.239819,577.1493213,963.9909502,1123.755656,974.7149321,1030.027149,922.5429864,929.6923077,782.4253394,1077.167421,898.4343892,537.6199095,575.1493212,682.8325792,462.923077,1889.800905,2724.361991,847.520362,791.7013575,2264.669683,1780.859729,1732.479638,1367.357466,1112.40724,1124.714932,1888.80543,2674.226244,2308.660634,2688.923077,3415.393665,2576.769231,1613.954751,1149.954751,1469.511312,1758.108597,1445.239819,1204.307692,741.1131222,821.6832579,970.4612954,1078.035956,2279.014034,2381.041184,1073.384615,1218.162896,1690.19864,1764.58778,1954.995475,1879.529412,1715.221317,1569.51091,1052.886697,1554.669502,1560.289849,1270.516093,1027.23974,1087.538382,1597.61086,1359.095023,1386.325792,1703.20362,1690.425339,1774.289593,1066.742081,1426.742081,1106.208145,1312.850679,1143.122172,1210.678733,845.4389141,730.280543,504.7782806,874.0180996,715.7375565,614.0995475,1021.547511,1125.547511,936.4705882,597.8733032,973.837104,875.1945701,655.7375566,812.0361991
