2242.570136,2079.547511,6201.19457,5856.515837,6477.285068,6337.638009,4000.705882,4385.61086,4549.19457,4636.932127,1601.303168,1274.742082,4678.923077,4994.479638,2066.434389,1780.108597,1835.529412,1916.542986,5313.095023,4585.945701,2136.135747,1507.873303,1166.841629,1298.497738,439.6289593,643.3665158,546.1809954,554.7963801,1549.954751,1257.411765,447.5113123,530.6696833,1214.162896,1119.638009,1267.022624,1587.447964,2640.144796,1939.864253,1957.013575,1914.316742,2140.307692,2351.927602,2399.565611,2647.628959,1505.176471,1998.78733,2027.59276,1688.506787,1706.868778,1750.316742,1628.371041,1839.873303,1113.963801,1083.411765,435.3031674,477.5837104,684.6244344,673.4479638,1502.533937,2189.927602,2815.972851,3111.276018,2488.914027,1973.773756,2992.941176,3279.502262,1807.837104,1894.986425,3934.78733,6456.877828,1520.687783,1548.968326,2606.434389,2372.180996,2341.339367,1972.380091,2620.642534,3000.40724,3990.80543,3579.013575,2793.927602,2344.995475,2398.054299,2798.352941,2225.447964,1773.511312,1654.714932,1320.760181,5977.176471,6085.20362,10996.0724,9464.968326,8672.470588,12182.72398,4175.004525,4055.628959,6823.257919,6889.239819,1364.00905,1401.837104,960.7149322,628.2714932,1846.950226,1918.452489,3407.529412,3431.19457,2251.321267,2536.054299,4298.153846,4668.859729,1738.380091,1836.244344,3385.040724,3658.126697,3148.624434,2898.633484,3553.864253,3354.027149
1992.714932,2119.085973,5296.171946,5398.452489,5668.995475,5671.393665,4704.090498,5316.199095,4438.425339,4953.303167,1373.239819,1299.140272,4482.0181,4462.651584,2405.031674,1851.972851,1776.986425,1916.723982,5433.067873,4571.61086,2125.945701,1826.687783,1134.950226,1496.570136,510.5429864,655.2307692,548.3619909,566.1447963,1665.438914,1415.800905,510.3167421,500.9864254,1195.230769,1301.737557,1498.733032,1460.524887,2554.714932,1952.488688,1955.067873,1861.683258,2221.104072,2580.117647,2203.927602,2636.832579,1824.217195,2261.809955,1846.515837,2097.493213,1936.235294,2060.162896,2079.99095,2178.081448,1011.945701,1227.049774,450.3529412,513.0135746,691.5384615,713.5927602,1942.687783,2076.977376,3474.497738,3165.846154,2836.687783,2495.366516,2930.045249,3496.199095,1751.040724,1624.579186,3521.737557,3119.873303,1778.81448,1594.968326,2486.325792,2414.262444,2252.162896,1885.574661,2491.457014,3343.59276,3857.547511,3465.556561,2959.484163,2747.022625,2422.316742,2636.117647,2007.683258,1802.80543,1828.262443,1535.312217,6323.393665,6844.036199,9798.045249,9250.253394,8531.294118,14079.12217,4137.746606,4434.41629,6948.226244,6739.99095,1576.760181,1712.660634,866.4705883,672.7511313,1597.574661,1890.733032,3608.090498,3672.977376,2379.891403,2616.859729,6010.190045,4660.434389,1800.769231,1862.986425,3574.570136,3705.556561,3329.031674,3046.606335,3920.488688,3517.945701
2118.334842,2110.208145,5387.248869,5150.380091,5221.945701,6173.900453,5042.995475,5477.638009,5648.895928,5420.561086,857.7556561,1199.167421,4631.013575,4871.221719,2631.484163,2112.506787,1854.515837,1874.561086,5148.678733,4418.452489,2067.357466,2052.524887,1009.438914,1420.41629,545.8552036,687.1674208,602.6334842,682.1900452,1828.723982,1626.642534,410.6425339,473.6289593,1243.466063,1193.791855,1626.733032,1450.533937,3063.502263,2012.524887,1944,1957.954751,2000.045249,2096.00905,2413.918552,2863.438914,1982.443439,2536.343891,1877.538462,2057.366516,1941.683258,2032.841629,2070.850679,2013.855204,962.117647,1181.945701,447.5927602,520.3257918,708.3438914,804.3257919,2202.696833,2529.61086,3457.113122,3579.764706,2914.461539,2625.963801,2790.932127,3487.095023,1813.99095,1521.963801,3846.760181,3435.511312,1924.859729,1651.701358,2133.303167,3361.520362,2435.819005,1909.900453,2566.208145,3844.588235,3768.642534,3645.574661,2686.226244,2539.61991,2664.289593,2999.981901,2004.235294,2105.647059,1739.375566,1629.502262,7692,7827.58371,10614.45249,9360.633484,9508.660634,11850.00905,4726.660634,4186.307692,7599.565611,6684.081448,1515.674208,1772.615385,947.0316742,840.1628959,1620.289593,1699.773756,3746.470588,3877.837104,2497.19457,2581.58371,6591.972851,4614.841629,1765.846154,1843.59276,3569.963801,3607.484163,3495.013575,2932.515837,3911.321267,3954.977376
1957.800905,2031.61991,5498.959276,4870.244344,6211.782805,5789.502262,4788.669683,5020.570136,5404.705882,5238.588235,1043.22172,1127.574661,4490.063348,4971.574661,2780.253394,1860.633484,1707.067873,1833.909502,5026.769231,4390.135747,1882.914027,1703.366516,932.3891403,1558.090498,484.7420814,687.2669683,679.3665158,769.837104,1835.19457,1787.746606,442.2714932,441.1764706,1112.117647,1333.457014,1696.045249,1259.266968,2953.429864,2152.180996,1701.239819,1683.728507,2185.149321,2170.977376,2700.162896,2769.049774,2055.846154,2636.678733,1993.782805,2009.918552,2048.081448,1827.429864,2116.895928,2074.488688,1096.615385,1063.692308,358.642534,453.9457014,801.6832579,863.158371,2208.642534,2658.705882,3456.072398,3889.457014,2561.547511,2800.597285,2916,3411.230769,2169.095023,1585.067873,3754.868778,3106.533937,2183.149321,1788.950226,2387.873303,3309.981901,1956.914027,2267.900453,2716.914027,3501.294118,3484.334842,3774.199095,2691.855204,2930.868778,2722.325792,2943.647059,2059.972851,2230.108597,1638.977376,1822.751131,8475.095023,7909.828054,11819.9457,9369.411765,10067.46606,12168.97738,4512.597285,4459.18552,7946.80543,6755.447964,1437.837104,1703.384615,954.0995475,809.6199095,1308.190045,1531.067873,3631.520362,3662.39819,2470.380091,2551.140272,6312.190045,4493.022624,1650.660634,1881.493213,3751.266968,3583.375566,3520.244344,2881.656109,3788.696833,3725.085973
1910.208145,2098.633484,5564.361991,5092.886878,6028.841629,5959.447964,4519.58371,4730.298643,5058.307692,5140.452489,1156.841629,1034.841629,3958.78733,4900.325792,2879.61991,1782.660634,1812.769231,1831.529412,4648.108597,3989.085973,1879.411765,1715.384615,970.2352941,1572.78733,502.6515837,684.3167421,734.5067873,844.3167421,1479.140272,1574.217195,503.1493213,466.6968326,1111.502262,1437.393665,1554.841629,1126.361991,2943.647059,1915.330317,1707.800905,1579.809955,2536.705882,2531.484163,2705.819005,2391.140272,2091.61991,2659.755656,1897.167421,1915.656109,2054.38914,1706.271493,2118.81448,1909.556561,1087.21267,1138.099548,400.1719457,358.6244344,853.9004525,866.7873303,2051.782805,2604.38914,3899.294118,3623.891403,2266.443439,2982.642534,2864.79638,3824.723982,2369.420814,1390.208145,3812.760181,3019.773756,2221.447964,1712.723982,2882.316742,3242.950226,1789.665158,2048.760181,2286.79638,3567.18552,3364.289593,3714.063348,2863.375566,2640.868778,2598.298643,3124.705882,1589.764706,2061.049774,1618.588235,1778.515837,8704.081448,8328.135747,11975.10407,9336.090498,10605.14027,9561.674208,4861.873303,4697.312217,7953.728507,7229.294118,1477.420815,1710.307692,1018.325792,848.8687783,1688.597285,1634.162896,3660.669683,3771.294118,2279.402715,2752.760181,5606.063348,5454.542987,1708.669683,1813.628959,3640.099548,3604.126697,3782.832579,2983.565611,3296.0181,3397.692308
1928.153846,2130.959276,5545.9819,5455.547511,6016.171946,5952.823529,4710.579186,4796.841629,4715.420815,4782.135747,1163.819005,1118.714932,4387.149321,4606.579186,2878.00905,2162.606335,1935.167421,1961.276018,4186.705882,3599.239819,1805.303168,1875.266968,1020.995475,1700.561086,510.7149321,635.3122172,724.6877828,874.5882353,1503.963801,1685.954751,557.5294117,512.4886878,1132.669683,1137.158371,1308.036199,1248.343891,3360.361991,1850.669683,1849.19457,1488.615385,2344.316742,2123.529412,2553.963801,2276.135747,1847.493213,2479.972851,1947.230769,1878.162896,2071.882353,1913.013575,1884.733032,1745.113122,1101.837104,1102.461539,443.800905,373.402715,880.5248868,855.7918552,2152.624434,2742.144796,4214.316742,3822.434389,2126.588235,2931.411765,3034.144796,3765.674208,2197.9819,1714.371041,3790.470588,3887.221719,2017.022625,1509.99095,2420.506787,3300.651584,2118.932127,2271.954751,2851.049774,3418.832579,3260.868778,3840.80543,3479.031674,1916.570136,2440.78733,3118.253394,1661.276018,2322.298643,1676.669683,1742.895928,8376.923077,8071.013575,11357.38462,10235.60181,9593.131222,10022.76923,4732.072398,4724.941177,7986.117647,6990.751131,1523.475113,1745.357466,1036.208145,941.9909502,1717.61086,1561.728507,3229.855204,3753.665158,2761.276018,2756.38914,6183.701358,6116.461539,1634.208145,1992.434389,3565.230769,3344.859729,3788.244344,2965.493213,3515.475113,2898.570136
2113.565611,2246.135747,5027.113122,5544.751131,5431.773756,5813.511312,4574.714932,4634.588235,4466.570136,4581.285068,1237.565611,1182.425339,4512.678733,4723.945701,2957.158371,2286.542987,1609.828054,2038.941177,4612.723982,4227.520362,2007.475113,1897.855204,1530.479638,1997.773756,458.479638,493.3031674,720.0090498,833.8823529,1535.59276,2008.78733,596.1266968,483.2941176,1125.330317,1169.140272,1303.375566,1407.647059,3287.031674,1913.058824,1856.38009,1684.371041,2652.090498,2406.190045,2547.058824,2240.126697,1832.036199,2381.846154,2041.330317,1880.217195,1999.873303,1876.886878,1924.868778,1854,1130.723982,1020.923077,428.4343891,514.8325792,903.8190045,836.9321267,2256.687783,3083.864253,3987.936652,3987.58371,2401.755656,2839.411765,3264.904977,3103.945701,2144.153846,2058.705882,3609.312217,3939.719457,2135.828054,1788.79638,2706.850679,3449.954751,2092.39819,2441.855204,2834.135747,3387.701358,3368.678733,3968.850679,3278.117647,2592.081448,2752.986425,2968.352941,1670.126697,2279.665158,1832.552036,1729.339367,8383.149321,7770.0181,11412.1991,10253.42986,10185.50226,10424.28959,4771.647059,4796.760181,8281.384615,7647.429864,1551.085973,1844.524887,916.162896,889.8642534,1754.78733,1607.674208,3218.524887,3712.063349,2462.895928,2819.266968,6572.208145,6029.791855,1649.19457,1997.828054,3363.972851,3542.886878,3882.506787,3451.647059,3529.484163,3161.357466
2306.850679,2282.063349,5610.941176,5633.791855,5794.760181,5846.769231,4492.823529,4514.81448,4819.158371,4751.828054,1174.108597,1114.488688,4310.063348,4810.80543,2820.533937,2091.058824,1679.248869,2106.307692,4613.429864,4158.334842,2225.20362,2139.981901,1624.660634,1860.208145,478.6606335,515.9095023,724.5429864,785.0497737,1678.977376,2075.674208,645.2579186,486.5701358,1098.41629,974.8325792,1296.696833,1353.140271,2975.140272,2090.868778,1872.895928,1874.271493,2842.470588,2614.208145,2608.289593,2234.108597,1722.199095,2392.642534,1944.859729,1969.149321,2103.61086,1646.687783,2099.149321,1916.542987,1224.977376,1095.402715,349.1945701,492.199095,928.8325792,916.2624434,2406.714932,3308.162896,3596.452489,4078.00905,2309.791855,2887.656109,3002.199095,3005.330317,2197.294118,2290.78733,3914.615385,4034.868778,2296.932127,1757.393665,2737.22172,3804.126697,2315.746606,2563.972851,2480.343891,3280.443439,3358.479638,3880.38914,3079.837104,3261.529412,2925.20362,3028.271493,1836.479638,2530.696833,1843.457014,1670.868778,8434.588235,8048.39819,12129.62896,10249.9276,10769.61991,10589.72851,4753.312217,4936.262443,8633.511312,7550.208145,1541.972851,1848.072398,967.4841629,883.9004525,1748.561086,1635.701358,3663.791855,3549.438914,2577.656109,2708.705882,6482.633484,6073.574661,1572.135747,1960.533937,3234.959276,3462.714932,4029.59276,3393.013575,3097.9819,3184.968326
2120.190045,2482.162896,6066.171946,5814.877828,6220.41629,6203.285068,4491.049774,4345.158371,4579.647059,4733.122172,1194.886878,1083.819005,4338.162896,4791.085973,2617.239819,2089.420815,1805.013575,2200.615385,4493.131222,4146.470588,2231.438914,2193.466063,1403.049774,2246.41629,486.877828,513.5294117,748.3981901,858.9140272,1798.524887,2261.638009,714.7330317,452.280543,961.719457,1052.904977,1359.665158,1329.321267,3379.791855,2259.61991,1700.190045,1689.99095,2741.855204,2684.506787,2496.235294,2444.461538,1834.633484,1800.81448,2075.167421,2018.633484,1940.361991,1792.325792,2072.027149,1918.497738,1108.859729,1079.963801,411.6923077,458.8687783,1008.271493,917.9004525,2360.497738,3335.484163,3666.144796,4178.045249,1641.61991,2943.59276,2553.004525,4467.963801,2412.823529,2399.285068,4181.972851,4047.276018,2536.660634,1631.438914,2651.402715,3968.371041,2442.524887,2342.497738,2472.334842,3333.104072,3646.624434,3972.995475,3373.285068,3131.266968,3008.271493,2944.524887,1859.438914,2474.434389,1864.832579,1615.782805,8343.447964,7988.235294,12117.35747,10445.65611,11741.8733,10237.35747,4812.515837,5222.995475,8633.113122,7624.932127,1617.909502,1936.226244,941.1402715,955.3574661,1728.045249,1369.674208,3559.59276,3666.687783,2578.886878,2722.524887,6538.38914,6120.253394,1559.176471,1953.963801,3229.285068,3136.38914,4044.298643,3474.171946,3297.393665,3194.488688
2235.230769,2583.040724,6556.841629,6194.79638,6420.923077,6481.19457,4626.823529,4490.941176,4365.963801,4713.122172,1326.063349,1169.981901,4343.737557,4598.135747,2735.176471,2254.778281,1855.095023,2137.095023,4333.628959,4216.80543,2155.981901,2293.466063,1448.914027,2445.004525,600.1538462,635.7104073,872.5791855,968.8144796,2044.045249,2247.438914,721.3484163,457.9819004,1069.438914,922.3619909,1333.828054,1330.117647,3225.402715,2237.773756,2037.837104,1646.751131,2473.276018,2640.479638,2534.117647,2616.298643,2117.375566,1970.443439,2194.588235,2049.701357,2163.330317,1868.850679,2076.696833,1898.850679,1094.714932,1031.239819,432.6968326,517.9276019,1032.760181,922.4434389,2322.334842,3336.705882,3620.986425,4430.470588,2130.488688,3030.561086,2852.461539,4531.556561,2481.348416,2568.597285,4287.628959,4415.276018,2537.674208,1955.484163,2781.348416,3738.425339,2474.244344,2341.085973,2588.506787,3402.832579,3719.918552,3971.058824,3562.642534,3446.39819,2806.425339,2944.642534,1854.325792,2454.877828,1956.533937,1562.904977,8606.334842,7941.556561,11868.98643,10887.819,11726.1629,10331.19457,4680.371041,5168.986425,8647.294118,7686.334842,1681.61086,1933.773756,1269.873303,1044.054299,1758.524887,1385.737557,3412.914027,3328.171946,2385.122172,2698.325792,6544.108597,6271.755656,1599.393665,1902.742082,3335.511312,3506.316742,4138.39819,3579.276018,3187.239819,3271.647059
2468.542987,2676.515837,6687.511312,5848.334842,6208.162896,6463.900453,4720.208145,4413.936652,3838.669683,4726.941177,1348.298643,1207.737557,4240.859729,4945.638009,2791.013575,2211.565611,1892.443439,2090.488688,4200.742082,4221.647059,2258.253394,2320.497738,1612.660634,2400.334842,627.4479638,629.6199095,847.7828055,1013.285068,2141.411765,2338.80543,681.2307693,462.0542987,1074.651584,989.5475113,1333.837104,1159.095023,3082.171946,2040.588235,1861.873303,1525.58371,2449.285068,2595.266968,2627.837104,2706.054299,2137.529412,2017.746606,2191.538462,2162.380091,2266.751131,1814.208145,2192.81448,1762.289593,1167.085973,965.5384615,469.0950226,604.6515837,1107.393665,930.8235294,2326.045249,3384.959276,3907.013575,4629.285068,2338.895928,2890.217195,3192.0181,4429.140272,2477.294118,2723.565611,4324.316742,4524.542986,2522.334842,2090.171946,2950.78733,4006.054299,2478.778281,2173.013575,2527.800905,3301.873303,3928.733032,3972.733032,3591.9819,3188.81448,2916.452489,2952.624434,1912.705882,2626.090498,2054.036199,1695.158371,8746.171946,8304.316742,12211.14932,11205.46606,12514.95928,10116.93213,4702.660634,5214.832579,8721.945701,7761.837104,1612.914027,1967.782805,1316.217195,1151.104072,1878.190045,1403.638009,3638.217195,3230.289593,2232.289593,2573.837104,6283.149321,5704.660634,1747.710407,2140.117647,3402.126697,3433.972851,4404.914027,3642.615385,3075.013575,3273.384615
